Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,equals,SIMPLE_NAME, line no: 182, 1.0, 0.21705426356589147, 1.0
y0,SIMPLE_NAME, line no: 443,point.y + r,INFIX_EXPRESSION, line no: 565, 0.09848484848484848, 0.09848484848484848, 1.0
y0,SIMPLE_NAME, line no: 443,point.y,QUALIFIED_NAME, line no: 565, 0.09848484848484848, 0.09848484848484848, 1.0
y1,SIMPLE_NAME, line no: 443,this.volume,FIELD_ACCESS, line no: 38, 0.09848484848484848, 0.09848484848484848, 1.0
y1,SIMPLE_NAME, line no: 443,shift,SIMPLE_NAME, line no: 297, 0.09848484848484848, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,finCGy + getBodyRadius(),INFIX_EXPRESSION, line no: 422, 0.09848484848484848, 0.09848484848484848, 1.0
y1,SIMPLE_NAME, line no: 443,point.y + r,INFIX_EXPRESSION, line no: 565, 0.09848484848484848, 0.09848484848484848, 1.0
y1,SIMPLE_NAME, line no: 443,point.y,QUALIFIED_NAME, line no: 565, 0.09848484848484848, 0.09848484848484848, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,y0 / 2,INFIX_EXPRESSION, line no: 445, 0.09689922480620156, 0.1937984496124031, 0.5
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,y0 / 2,INFIX_EXPRESSION, line no: 445, 0.09615384615384616, 0.19230769230769232, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,y0 / 2,INFIX_EXPRESSION, line no: 445, 0.09541984732824428, 0.19083969465648856, 0.5
abs,SIMPLE_NAME, line no: 443,this.volume=volume,ASSIGNMENT, line no: 38, 0.0916030534351145, 0.0916030534351145, 1.0
abs,SIMPLE_NAME, line no: 443,this.tabShift=shift,ASSIGNMENT, line no: 298, 0.0916030534351145, 0.0916030534351145, 1.0
abs,SIMPLE_NAME, line no: 443,point.x,QUALIFIED_NAME, line no: 565, 0.0916030534351145, 0.0916030534351145, 1.0
y0,SIMPLE_NAME, line no: 443,this.volume=volume,ASSIGNMENT, line no: 38, 0.09090909090909091, 0.09090909090909091, 1.0
y0,SIMPLE_NAME, line no: 443,this.tabShift=shift,ASSIGNMENT, line no: 298, 0.09090909090909091, 0.09090909090909091, 1.0
y0,SIMPLE_NAME, line no: 443,point.x,QUALIFIED_NAME, line no: 565, 0.09090909090909091, 0.09090909090909091, 1.0
y1,SIMPLE_NAME, line no: 443,this.volume=volume,ASSIGNMENT, line no: 38, 0.09090909090909091, 0.09090909090909091, 1.0
y1,SIMPLE_NAME, line no: 443,this.tabShift=shift,ASSIGNMENT, line no: 298, 0.09090909090909091, 0.09090909090909091, 1.0
y1,SIMPLE_NAME, line no: 443,point.x,QUALIFIED_NAME, line no: 565, 0.09090909090909091, 0.09090909090909091, 1.0
abs,SIMPLE_NAME, line no: 443,w2=area,ASSIGNMENT, line no: 503, 0.08396946564885496, 0.08396946564885496, 1.0
abs,SIMPLE_NAME, line no: 443,h2=area,ASSIGNMENT, line no: 504, 0.08396946564885496, 0.08396946564885496, 1.0
abs,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(area),METHOD_INVOCATION, line no: 542, 0.08396946564885496, 0.08396946564885496, 1.0
y0,SIMPLE_NAME, line no: 443,w2=area,ASSIGNMENT, line no: 503, 0.08333333333333333, 0.08333333333333333, 1.0
y0,SIMPLE_NAME, line no: 443,h2=area,ASSIGNMENT, line no: 504, 0.08333333333333333, 0.08333333333333333, 1.0
y0,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(area),METHOD_INVOCATION, line no: 542, 0.08333333333333333, 0.08333333333333333, 1.0
y1,SIMPLE_NAME, line no: 443,w2=area,ASSIGNMENT, line no: 503, 0.08333333333333333, 0.08333333333333333, 1.0
y1,SIMPLE_NAME, line no: 443,h2=area,ASSIGNMENT, line no: 504, 0.08333333333333333, 0.08333333333333333, 1.0
y1,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(area),METHOD_INVOCATION, line no: 542, 0.08333333333333333, 0.08333333333333333, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,value,SIMPLE_NAME, line no: 259, 0.07692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,value,SIMPLE_NAME, line no: 259, 0.07692307692307693, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,value,SIMPLE_NAME, line no: 259, 0.07633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,h=MathUtil.safeSqrt(area),ASSIGNMENT, line no: 542, 0.07633587786259542, 0.07633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,finArea=-1,ASSIGNMENT, line no: 602, 0.07633587786259542, 0.07633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,value,SIMPLE_NAME, line no: 259, 0.07633587786259542, 0.007633587786259542, 1.0
y0,SIMPLE_NAME, line no: 443,value,SIMPLE_NAME, line no: 259, 0.07575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,h=MathUtil.safeSqrt(area),ASSIGNMENT, line no: 542, 0.07575757575757576, 0.07575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,finArea=-1,ASSIGNMENT, line no: 602, 0.07575757575757576, 0.07575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,value,SIMPLE_NAME, line no: 259, 0.07575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,h=MathUtil.safeSqrt(area),ASSIGNMENT, line no: 542, 0.07575757575757576, 0.07575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,finArea=-1,ASSIGNMENT, line no: 602, 0.07575757575757576, 0.07575757575757576, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,y0 / 2 * da,INFIX_EXPRESSION, line no: 445, 0.06201550387596899, 0.18604651162790697, 0.3333333333333333
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,y0 / 2 * da,INFIX_EXPRESSION, line no: 445, 0.06153846153846154, 0.18461538461538463, 0.3333333333333333
y0 - y1,INFIX_EXPRESSION, line no: 443,y0 / 2 * da,INFIX_EXPRESSION, line no: 445, 0.061068702290076333, 0.183206106870229, 0.3333333333333333
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,finCGy+=y0 / 2 * da,ASSIGNMENT, line no: 445, 0.044573643410852716, 0.17829457364341086, 0.25
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,finCGy+=y0 / 2 * da,ASSIGNMENT, line no: 445, 0.04423076923076923, 0.17692307692307693, 0.25
y0 - y1,INFIX_EXPRESSION, line no: 443,finCGy+=y0 / 2 * da,ASSIGNMENT, line no: 445, 0.04389312977099236, 0.17557251908396945, 0.25
abs,SIMPLE_NAME, line no: 443,15.0,NUMBER_LITERAL, line no: 22, 0.030534351145038167, 0.030534351145038167, 1.0
y0,SIMPLE_NAME, line no: 443,15.0,NUMBER_LITERAL, line no: 22, 0.030303030303030304, 0.030303030303030304, 1.0
y1,SIMPLE_NAME, line no: 443,15.0,NUMBER_LITERAL, line no: 22, 0.030303030303030304, 0.030303030303030304, 1.0
abs,SIMPLE_NAME, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.022900763358778626, 0.022900763358778626, 1.0
y0,SIMPLE_NAME, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.022727272727272728, 0.022727272727272728, 1.0
y1,SIMPLE_NAME, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.022727272727272728, 0.022727272727272728, 1.0
abs,SIMPLE_NAME, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015267175572519083, 0.015267175572519083, 1.0
y0,SIMPLE_NAME, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015151515151515152, 0.015151515151515152, 1.0
y1,SIMPLE_NAME, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015151515151515152, 0.015151515151515152, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,allowsChildren,SIMPLE_NAME, line no: 630, 0.007751937984496124, 0.007751937984496124, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,isCompatible,SIMPLE_NAME, line no: 640, 0.007751937984496124, 0.007751937984496124, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007692307692307693, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007692307692307693, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007692307692307693, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007692307692307693, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007692307692307693, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007692307692307693, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007692307692307693, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007692307692307693, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,(15.0 * Math.PI / 180),PARENTHESIZED_EXPRESSION, line no: 22, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,1.00,NUMBER_LITERAL, line no: 27, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,0.99,NUMBER_LITERAL, line no: 29, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,0.85,NUMBER_LITERAL, line no: 31, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,0.003,NUMBER_LITERAL, line no: 104, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,0.05,NUMBER_LITERAL, line no: 117, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007633587786259542, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007633587786259542, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007633587786259542, 0.007633587786259542, 1.0
y0,SIMPLE_NAME, line no: 443,(15.0 * Math.PI / 180),PARENTHESIZED_EXPRESSION, line no: 22, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,1.00,NUMBER_LITERAL, line no: 27, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,0.99,NUMBER_LITERAL, line no: 29, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,0.85,NUMBER_LITERAL, line no: 31, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,0.003,NUMBER_LITERAL, line no: 104, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,0.05,NUMBER_LITERAL, line no: 117, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007575757575757576, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,(15.0 * Math.PI / 180),PARENTHESIZED_EXPRESSION, line no: 22, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,1.00,NUMBER_LITERAL, line no: 27, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,0.99,NUMBER_LITERAL, line no: 29, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,0.85,NUMBER_LITERAL, line no: 31, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,0.003,NUMBER_LITERAL, line no: 104, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,0.05,NUMBER_LITERAL, line no: 117, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007575757575757576, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007575757575757576, 0.007575757575757576, 1.0
