region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,isFinished,SIMPLE_NAME, line no: 267, 2.0, 0.22929936305732485, 1.0
markedSites,SIMPLE_NAME, line no: 881,hetRefPosition != -1 && matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),INFIX_EXPRESSION, line no: 725, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),METHOD_INVOCATION, line no: 725, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 0.70625, 0.2125, 0.0
markedSites,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 0.70625, 0.525, 0.0
markedSites,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 0.70625, 0.34375, 0.0
markedSites,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.70625, 0.34375, 0.0
markedSites,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 0.70625, 0.35625, 0.0
markedSites,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,knownSnpPositions != null,INFIX_EXPRESSION, line no: 720, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,hetRefPosition != -1 && matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),INFIX_EXPRESSION, line no: 725, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),METHOD_INVOCATION, line no: 725, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.70625, 0.34375, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
getStartLocation,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,knownSnpPositions != null,INFIX_EXPRESSION, line no: 720, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,hetRefPosition != -1 && matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),INFIX_EXPRESSION, line no: 725, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),METHOD_INVOCATION, line no: 725, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 0.70625, 0.2125, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 0.70625, 0.525, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 0.70625, 0.34375, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.70625, 0.34375, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 0.70625, 0.35625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,hetRefPosition != -1,INFIX_EXPRESSION, line no: 725, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,matchesKnownPosition,SIMPLE_NAME, line no: 725, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.70625, 0.34375, 0.0
length,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
length,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.70625, 0.70625, 0.0
region,SIMPLE_NAME, line no: 881,knownSnpPositions != null && knownSnpPositions.isEmpty(),INFIX_EXPRESSION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,knownSnpPositions.isEmpty(),METHOD_INVOCATION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 0.7044025157232704, 0.2138364779874214, 0.0
region,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 0.7044025157232704, 0.5283018867924528, 0.0
region,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 0.7044025157232704, 0.34591194968553457, 0.0
region,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.7044025157232704, 0.34591194968553457, 0.0
region,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 0.7044025157232704, 0.3584905660377358, 0.0
region,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
region,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,knownSnpPositions != null && knownSnpPositions.isEmpty(),INFIX_EXPRESSION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,knownSnpPositions.isEmpty(),METHOD_INVOCATION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.7044025157232704, 0.34591194968553457, 0.0
getStop,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
getStop,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7044025157232704, 0.7044025157232704, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,knownSnpPositions != null && knownSnpPositions.isEmpty(),INFIX_EXPRESSION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,knownSnpPositions.isEmpty(),METHOD_INVOCATION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,knownSnpPositions != null,INFIX_EXPRESSION, line no: 720, 0.7044025157232704, 0.7044025157232704, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,hetRefPosition != -1 && matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),INFIX_EXPRESSION, line no: 725, 0.7044025157232704, 0.7044025157232704, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),METHOD_INVOCATION, line no: 725, 0.7044025157232704, 0.7044025157232704, 0.0
region.getStop(),METHOD_INVOCATION, line no: 881,new CloseVariantRegionResult(stop),CLASS_INSTANCE_CREATION, line no: 716, 0.7025316455696202, 0.7025316455696202, 0.0
region.getStop(),METHOD_INVOCATION, line no: 881,(knownSnpPositions != null && knownSnpPositions.isEmpty()) ? -1 : findSinglePolyploidCompressiblePosition(start stop),CONDITIONAL_EXPRESSION, line no: 720, 0.7025316455696202, 0.7025316455696202, 0.0
region.getStop(),METHOD_INVOCATION, line no: 881,(knownSnpPositions != null && knownSnpPositions.isEmpty()),PARENTHESIZED_EXPRESSION, line no: 720, 0.7025316455696202, 0.7025316455696202, 0.0
region.getStop(),METHOD_INVOCATION, line no: 881,findSinglePolyploidCompressiblePosition(start stop),METHOD_INVOCATION, line no: 720, 0.7025316455696202, 0.7025316455696202, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,knownSnpPositions != null && knownSnpPositions.isEmpty(),INFIX_EXPRESSION, line no: 720, 0.7025316455696202, 0.7025316455696202, 0.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,knownSnpPositions.isEmpty(),METHOD_INVOCATION, line no: 720, 0.7025316455696202, 0.7025316455696202, 0.0
markedSites,SIMPLE_NAME, line no: 881,knownSnpPositions != null,INFIX_EXPRESSION, line no: 720, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,hetRefPosition != -1 && matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),INFIX_EXPRESSION, line no: 725, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),METHOD_INVOCATION, line no: 725, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 0.7018633540372671, 0.2111801242236025, 0.0
markedSites,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 0.7018633540372671, 0.5217391304347826, 0.0
markedSites,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 0.7018633540372671, 0.3416149068322981, 0.0
markedSites,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.7018633540372671, 0.3416149068322981, 0.0
markedSites,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 0.7018633540372671, 0.35403726708074534, 0.0
markedSites,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
markedSites,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,knownSnpPositions != null,INFIX_EXPRESSION, line no: 720, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,hetRefPosition != -1 && matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),INFIX_EXPRESSION, line no: 725, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,matchesKnownPosition(windowHeader.get(hetRefPosition).getLocation() knownSnpPositions),METHOD_INVOCATION, line no: 725, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 0.7018633540372671, 0.2111801242236025, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 0.7018633540372671, 0.5217391304347826, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 0.7018633540372671, 0.3416149068322981, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,headerStart < 0,INFIX_EXPRESSION, line no: 1153, 0.7018633540372671, 0.3416149068322981, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 0.7018633540372671, 0.35403726708074534, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,startIndex < 0,INFIX_EXPRESSION, line no: 1183, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,headerStop < readEnd,INFIX_EXPRESSION, line no: 1195, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0) && ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,(readStart == headerStart || headerStart < 0),PARENTHESIZED_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,readStart == headerStart || headerStart < 0,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,readStart == headerStart,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
getVariantSiteBitSet,SIMPLE_NAME, line no: 881,ReadUtils.readStartsWithInsertion(read.getCigar() false) != null,INFIX_EXPRESSION, line no: 1202, 0.7018633540372671, 0.7018633540372671, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,new CloseVariantRegionResult(stop),CLASS_INSTANCE_CREATION, line no: 716, 0.7006369426751592, 0.7006369426751592, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,(knownSnpPositions != null && knownSnpPositions.isEmpty()) ? -1 : findSinglePolyploidCompressiblePosition(start stop),CONDITIONAL_EXPRESSION, line no: 720, 0.7006369426751592, 0.7006369426751592, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,(knownSnpPositions != null && knownSnpPositions.isEmpty()),PARENTHESIZED_EXPRESSION, line no: 720, 0.7006369426751592, 0.7006369426751592, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,findSinglePolyploidCompressiblePosition(start stop),METHOD_INVOCATION, line no: 720, 0.7006369426751592, 0.7006369426751592, 0.0
